ID Caso,Código DANE de Municipio,Municipio,Departamento,Año,Mes,Día,ID Persona,Sexo,Etnia,Ocupación,Calidad de la Víctima o la Baja,Tipo de Población Vulnerable,Militante Político,Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente,Descripción Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente,Situación Actual de la Víctima,Fuente de Información de la Desaparición,Edad,latitud-longitud
423836,20011,AGUACHICA,CESAR,2004,8,9,458238,HOMBRE,,TRABAJO SIN ESPECIFICAR,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.6227405 8.248735219)
423837,20517,PAILITAS,CESAR,2002,11,11,458239,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,FAMILIARES O COMUNIDAD,JUVENTUD (18-28 AÑOS),POINT (-73.57247213 8.938916143)
423838,20570,PUEBLO BELLO,CESAR,1997,10,1,458240,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-73.61450632 10.41736874)
423838,20570,PUEBLO BELLO,CESAR,1997,10,1,459195,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.61450632 10.41736874)
423838,20570,PUEBLO BELLO,CESAR,1997,10,1,468612,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.61450632 10.41736874)
423839,68001,BUCARAMANGA,SANTANDER,2000,12,24,458241,HOMBRE,,ECONOMÍA INFORMAL,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-73.132582 7.116381)
423840,44430,MAICAO,LA GUAJIRA,2001,8,24,458242,HOMBRE,,CONDUCTOR/MOTORISTA,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-72.29500818 11.38157764)
423840,44430,MAICAO,LA GUAJIRA,2001,8,24,478262,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-72.29500818 11.38157764)
423841,05490,NECOCLI,ANTIOQUIA,1996,3,15,458243,HOMBRE,,OBRERO,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,ADULTEZ (29-59 AÑOS),POINT (-76.57401157 8.547536151)
423842,13657,SAN JUAN NEPOMUCENO,BOLIVAR,1996,2,21,458244,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.06571959 9.967957823)
423843,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,1996,3,24,458245,HOMBRE,,TRABAJO SIN ESPECIFICAR,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-72.639024 2.566394)
423844,70508,OVEJAS,SUCRE,1999,3,20,458246,HOMBRE,,PESCADOR,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-75.2930497 9.623525894)
423845,86573,PUERTO LEGUIZAMO,PUTUMAYO,2004,5,2,458247,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.85021453 0.1330935152)
423845,86573,PUERTO LEGUIZAMO,PUTUMAYO,2004,5,2,478663,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.85021453 0.1330935152)
423845,86573,PUERTO LEGUIZAMO,PUTUMAYO,2004,5,2,478664,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.85021453 0.1330935152)
423845,86573,PUERTO LEGUIZAMO,PUTUMAYO,2004,5,2,478665,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.85021453 0.1330935152)
423845,86573,PUERTO LEGUIZAMO,PUTUMAYO,2004,5,2,478666,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.85021453 0.1330935152)
423846,70713,SAN ONOFRE,SUCRE,2003,8,25,458248,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,JUVENTUD (18-28 AÑOS),POINT (-75.61460309 9.698326548)
423847,76306,GINEBRA,VALLE DEL CAUCA,2008,3,30,458249,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.19082004 3.74410441)
423848,68081,BARRANCABERMEJA,SANTANDER,1988,10,30,458250,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.78211646 7.054074558)
423849,13654,SAN JACINTO,BOLIVAR,2000,2,27,458251,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.12105 9.830275)
423850,20011,AGUACHICA,CESAR,2002,3,1,458252,HOMBRE,,TRABAJO SIN ESPECIFICAR,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,JUVENTUD (18-28 AÑOS),POINT (-73.6227405 8.248735219)
423851,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1982,3,4,458253,HOMBRE,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.1810727 4.316107698)
423851,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1982,3,4,458916,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.1810727 4.316107698)
423851,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1982,3,4,460014,HOMBRE,,ESTUDIANTE,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,,POINT (-74.1810727 4.316107698)
423851,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1982,3,4,460060,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.1810727 4.316107698)
423851,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1982,3,4,460924,HOMBRE,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.1810727 4.316107698)
423851,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1982,3,4,461438,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.1810727 4.316107698)
423851,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1982,3,4,461779,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.1810727 4.316107698)
423851,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1982,3,4,465258,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.1810727 4.316107698)
423851,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1982,3,4,466758,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.1810727 4.316107698)
423851,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1982,3,4,466844,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,,POINT (-74.1810727 4.316107698)
423851,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1982,3,4,467213,HOMBRE,,OBRERO,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.1810727 4.316107698)
423851,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1982,3,4,467463,HOMBRE,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.1810727 4.316107698)
423851,11001,"BOGOTA, D.C.","BOGOTA, D. C.",1982,3,4,469354,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.1810727 4.316107698)
423852,47745,SITIONUEVO,MAGDALENA,2002,11,14,458254,HOMBRE,,COMERCIANTE,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,,POINT (-74.62966038 10.89027616)
423852,47745,SITIONUEVO,MAGDALENA,2002,11,14,462993,HOMBRE,,COMERCIANTE,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,,POINT (-74.62966038 10.89027616)
423852,47745,SITIONUEVO,MAGDALENA,2002,11,14,470090,HOMBRE,,COMERCIANTE,CIVIL,,,,,APARECIÓ MUERTO,PERPETRADOR DEL HECHO,,POINT (-74.62966038 10.89027616)
423852,47745,SITIONUEVO,MAGDALENA,2002,11,14,470091,HOMBRE,,COMERCIANTE,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,,POINT (-74.62966038 10.89027616)
423852,47745,SITIONUEVO,MAGDALENA,2002,11,14,470092,HOMBRE,,COMERCIANTE,CIVIL,,,,,APARECIÓ MUERTO,PERPETRADOR DEL HECHO,,POINT (-74.62966038 10.89027616)
423852,47745,SITIONUEVO,MAGDALENA,2002,11,14,470093,HOMBRE,,COMERCIANTE,CIVIL,,,,,APARECIÓ MUERTO,PERPETRADOR DEL HECHO,ADULTEZ (29-59 AÑOS),POINT (-74.62966038 10.89027616)
423852,47745,SITIONUEVO,MAGDALENA,2002,11,14,470094,HOMBRE,,COMERCIANTE,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,ADULTEZ (29-59 AÑOS),POINT (-74.62966038 10.89027616)
423852,47745,SITIONUEVO,MAGDALENA,2002,11,14,470205,HOMBRE,,COMERCIANTE,CIVIL,,,,,APARECIÓ MUERTO,PERPETRADOR DEL HECHO,,POINT (-74.62966038 10.89027616)
423852,47745,SITIONUEVO,MAGDALENA,2002,11,14,470206,HOMBRE,,COMERCIANTE,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,,POINT (-74.62966038 10.89027616)
423852,47745,SITIONUEVO,MAGDALENA,2002,11,14,470207,HOMBRE,,COMERCIANTE,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-74.62966038 10.89027616)
423853,47189,CIENAGA,MAGDALENA,1990,8,1,458255,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,,POINT (-74.02500493 10.85754552)
423853,47189,CIENAGA,MAGDALENA,1990,8,1,466947,HOMBRE,,CAMPESINO,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,JUVENTUD (18-28 AÑOS),POINT (-74.02500493 10.85754552)
423853,47189,CIENAGA,MAGDALENA,1990,8,1,467783,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,ADULTEZ (29-59 AÑOS),POINT (-74.02500493 10.85754552)
423854,05591,PUERTO TRIUNFO,ANTIOQUIA,1994,8,22,458256,HOMBRE,,OTRA ¿CUÁL?,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,JUVENTUD (18-28 AÑOS),POINT (-74.6861918 5.954830151)
423855,47288,FUNDACION,MAGDALENA,1996,3,10,458257,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,APARECIÓ VIVO,ENTIDAD PÚBLICA,JUVENTUD (18-28 AÑOS),POINT (-74.191453 10.514146)
423856,47660,SABANAS DE SAN ANGEL,MAGDALENA,2000,10,4,458258,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-74.27441132 10.23474717)
423856,47660,SABANAS DE SAN ANGEL,MAGDALENA,2000,10,4,461765,HOMBRE,,CAMPESINO,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,ADULTEZ (29-59 AÑOS),POINT (-74.27441132 10.23474717)
423857,52250,EL CHARCO,NARIÑO,2002,6,22,458259,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,JUVENTUD (18-28 AÑOS),POINT (-77.99533234 2.216382295)
423858,27001,QUIBDO,CHOCO,1998,6,10,458260,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,ENTIDAD PÚBLICA,ADULTEZ (29-59 AÑOS),POINT (-76.65015147 5.7543229)
423859,05665,SAN PEDRO DE URABA,ANTIOQUIA,1997,4,11,458261,HOMBRE,,PROFESIONAL,CIVIL,,,,,DESAPARECIDO,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-76.31664233 8.37915695)
423860,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2000,3,14,458262,MUJER,,TRABAJO SIN ESPECIFICAR,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.57649259 3.399043723)
423861,13670,SAN PABLO,BOLIVAR,2003,8,21,458263,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-74.10356977 7.507922612)
423861,13670,SAN PABLO,BOLIVAR,2003,8,21,459858,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.10356977 7.507922612)
423861,13670,SAN PABLO,BOLIVAR,2003,8,21,479028,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.10356977 7.507922612)
423862,05789,TAMESIS,ANTIOQUIA,2002,10,25,458264,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,JUVENTUD (18-28 AÑOS),POINT (-75.69537092 5.732801465)
423863,23001,MONTERIA,CORDOBA,1997,6,3,458265,HOMBRE,,CONDUCTOR/MOTORISTA,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.95055079 8.584698016)
423864,81065,ARAUQUITA,ARAUCA,2009,1,8,458266,HOMBRE,,COMERCIANTE,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-71.426747 7.026988)
423865,50577,PUERTO LLERAS,META,1998,9,7,458267,HOMBRE,,CAMPESINO,CIVIL,LÍDER CAMPESINO,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.23671436 3.193092925)
423866,05756,SONSON,ANTIOQUIA,1996,5,14,458268,HOMBRE,,EMPLEADO,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-74.83637622 5.826388779)
423867,05172,CHIGORODO,ANTIOQUIA,2001,7,27,458269,HOMBRE,,DESEMPLEADO,CIVIL,OTRA ¿CUÁL?,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.681276 7.666199)
423869,05234,DABEIBA,ANTIOQUIA,1998,8,26,458271,HOMBRE,,CAMPESINO,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,ANÓNIMA,PERSONA MAYOR (60 AÑOS O MAS),POINT (-76.31426328 6.992243782)
423870,86569,PUERTO CAICEDO,PUTUMAYO,1992,11,15,458272,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.49864415 0.70416861)
423870,86569,PUERTO CAICEDO,PUTUMAYO,1992,11,15,478373,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-76.49864415 0.70416861)
423871,68770,SUAITA,SANTANDER,2003,1,17,458273,HOMBRE,,EMPLEADO,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-73.36225795 6.101499739)
423872,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2002,2,15,458274,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.84117357 0.4757076397)
423873,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2003,9,7,458275,HOMBRE,,EMPLEADO,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.906751 0.423506)
423874,68190,CIMITARRA,SANTANDER,2012,11,5,458276,HOMBRE,,CONDUCTOR/MOTORISTA,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-74.17030427 6.40972961)
423875,18094,BELEN DE LOS ANDAQUIES,CAQUETA,2002,5,2,458277,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.90947504 1.536174657)
423876,47030,ALGARROBO,MAGDALENA,2000,5,2,458278,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,PERSONA MAYOR (60 AÑOS O MAS),POINT (-74.10323027 10.25356475)
423877,73411,LIBANO,TOLIMA,2003,2,5,458279,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.04763076 4.877936755)
423878,05234,DABEIBA,ANTIOQUIA,1999,2,5,458280,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,,POINT (-76.04708284 6.989115153)
423878,05234,DABEIBA,ANTIOQUIA,1999,2,5,477014,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.04708284 6.989115153)
423879,68307,GIRON,SANTANDER,1995,3,1,458281,HOMBRE,,FUERZA PÚBLICA,COMBATIENTE,,,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.205267 6.976734127)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458282,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458283,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458284,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458285,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458286,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458287,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458288,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458289,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458290,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458293,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458294,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458295,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458296,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458297,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458298,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458299,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458300,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458301,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458302,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458303,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458304,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458305,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458306,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458307,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458308,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458309,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458310,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458311,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,458312,SIN INFORMACION,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.411024 6.880383)
423880,68689,SAN VICENTE DE CHUCURI,SANTANDER,1991,9,23,479045,MUJER,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-73.411024 6.880383)
423881,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,2004,6,1,458313,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,JUVENTUD (18-28 AÑOS),POINT (-71.91916993 2.484286091)
423882,18610,SAN JOSE DEL FRAGUA,CAQUETA,2002,4,1,458314,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.973528 1.331957)
423883,50683,SAN JUAN DE ARAMA,META,2003,2,9,458315,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,ADOLESCENCIA (12-17 AÑOS),POINT (-73.875832 3.373728)
423884,68001,BUCARAMANGA,SANTANDER,1993,9,1,458316,HOMBRE,,OTRA ¿CUÁL?,CIVIL,OTRA ¿CUÁL?,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.11156997 7.155833544)
423885,54720,SARDINATA,NORTE DE SANTANDER,2000,3,3,458317,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.34014448 8.416749094)
423886,05045,APARTADO,ANTIOQUIA,1987,1,1,458318,HOMBRE,,CONDUCTOR/MOTORISTA,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.58236264 7.86047815)
423887,05234,DABEIBA,ANTIOQUIA,2001,2,25,458319,HOMBRE,,CAMPESINO,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,ADOLESCENCIA (12-17 AÑOS),POINT (-76.31426328 6.992243782)
423887,05234,DABEIBA,ANTIOQUIA,2001,2,25,567467,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,,POINT (-76.31426328 6.992243782)
423888,68573,PUERTO PARRA,SANTANDER,1986,1,1,458320,HOMBRE,,FUERZA PÚBLICA,COMBATIENTE,,,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.95761256 6.685278856)
423889,68276,FLORIDABLANCA,SANTANDER,1986,1,3,458321,HOMBRE,,EMPLEADO,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.0679925 7.079704598)
423890,20517,PAILITAS,CESAR,1996,2,1,458322,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.57247213 8.938916143)
423892,47980,ZONA BANANERA,MAGDALENA,1996,6,8,458324,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-74.17798317 10.79634658)
423892,47980,ZONA BANANERA,MAGDALENA,1996,6,8,477933,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.17798317 10.79634658)
